"","borough","neighborhood","building_class_category","tax_class_at_present","block","lot","building_class_at_present","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date","bbl","buildingIdentificationNumber","cooperativeIdNumber","gi5DigitStreetCode1","giHighHouseNumber1","giLowHouseNumber1","giStreetName1","lat","lng"
"1526",2,"FORDHAM","02  TWO FAMILY HOMES","1",3142,27,"B2","2068 Valentine Avenue",NA,10457,2,0,2,"2573",3348,1901,"1","B2",367000,2005-04-29,2031420027,"2013292",NA,"70720","2068","2068","VALENTINE AVENUE",40.8519289215143,-73.8998694612527
"1527",2,"FORDHAM","02  TWO FAMILY HOMES","1",3144,10,"B2","2104 Valentine Ave",NA,10457,2,0,2,"1645",2024,1901,"1","B2",350000,2005-08-11,2031440010,"2013348","0000","70720","2104","2104","VALENTINE AVENUE",40.8531005378861,-73.8994411563025
"1528",2,"FORDHAM","02  TWO FAMILY HOMES","2A",3144,20,"C3","2126 Valentine Avenue",NA,10457,4,0,4,"2500",2360,1901,"1","B2",389000,2005-02-02,2031440020,"2013356","0000","70720","2126","2126","VALENTINE AVENUE",40.8537562467935,-73.8991256781044
"1529",2,"FORDHAM","02  TWO FAMILY HOMES","1",3144,43,"B3","311 East 180th Street",NA,10457,2,0,2,"1666",1320,1901,"1","B3",355000,2005-01-25,2031440043,"2013373","0000","27060","311","311","EAST  180 STREET",40.852537848978,-73.8994130892051
"1530",2,"FORDHAM","02  TWO FAMILY HOMES","1",3149,22,"B2","2046 Ryer Avenue",NA,10457,2,0,2,"2465",3222,1901,"1","B2",413400,2005-07-15,2031490022,"2013496","0000","62720","2046","2046","RYER AVENUE",40.851702031898,-73.9009361332986
"1531",2,"FORDHAM","02  TWO FAMILY HOMES","1",3149,44,"B2","2065 Valentine Avenue",NA,10457,2,0,2,"2517",2198,1901,"1","B2",4e+05,2005-12-15,2031490044,"2013510","0000","70720","2065","2065","VALENTINE AVENUE",40.8522944298889,-73.9004038883633
"1532",2,"FORDHAM","02  TWO FAMILY HOMES","1",3149,44,"B2","2065 Valentine Avenue",NA,10457,2,0,2,"2517",2198,1901,"1","B2",265000,2005-06-30,2031490044,"2013510","0000","70720","2065","2065","VALENTINE AVENUE",40.8522944298889,-73.9004038883633
"1533",2,"FORDHAM","02  TWO FAMILY HOMES","1",3156,181,"B3","2047 Anthony Avenue",NA,10457,2,0,2,"774",1240,1901,"1","B3",318000,2005-04-14,2031560181,"2013701","0000","08920","2047","2047","ANTHONY AVENUE",40.852211217526,-73.902598140257
"1534",2,"FORDHAM","03  THREE FAMILY HOMES","1",3144,65,"C0","2090 Valentine Ave",NA,10457,3,0,3,"1665",2922,1901,"1","C0",475000,2005-09-06,2031440065,"2013385","0000","70720","2090","2090","VALENTINE AVENUE",40.8527603272073,-73.8995934896143
"1535",2,"FORDHAM","03  THREE FAMILY HOMES","1",3149,75,"C0","2084 Ryer Avenue",NA,10457,3,0,3,"2627",3396,1901,"1","C0",491000,2005-06-29,2031490075,"2013527","0000","62720","2084","2084","RYER AVENUE",40.8530026875055,-73.9005474178375
"1536",2,"FORDHAM","03  THREE FAMILY HOMES","1",3149,78,"C0","20-92 Ryer Avenue",NA,10457,3,0,3,"1955",2862,1901,"1","C0",460000,2005-08-04,2031490078,"2013530","0000","62720","2092","2092","RYER AVENUE",40.853186510762,-73.9004640034917
"1537",2,"FORDHAM","03  THREE FAMILY HOMES","1",3149,80,"C0","2098 Ryer Avenue",NA,10457,3,0,3,"1920",2862,1901,"1","C0",435000,2005-04-19,2031490080,"2013532","0000","62720","2098","2098","RYER AVENUE",40.8533346653273,-73.9003951011808
"1538",2,"FORDHAM","03  THREE FAMILY HOMES","1",3149,191,"C0","2096 Ryer Avenue",NA,10457,3,0,3,"1975",2862,1901,"1","C0",430000,2005-06-24,2031490191,"2013556","0000","62720","2096","2096","RYER AVENUE",40.8532825378566,-73.9004204826018
"1539",2,"FORDHAM","06  TAX CLASS 1 - OTHER","1",3156,125,"C0","2087 Anthony Avenue",NA,10457,3,0,3,"2018",3081,2006,"1","Z0",57500,2005-07-26,2031560125,"2118313","0000","08920","2087","2087","ANTHONY AVENUE",40.8535417448957,-73.9018262437801
"1540",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2B",3149,15,"C1","2030 Ryer Avenue",NA,10457,9,0,9,"2375",8400,1927,"2","C1",6e+05,2005-02-04,2031490015,"2013490","0000","62720","2030","2030","RYER AVENUE",40.8513096357309,-73.9010487721199
"1541",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3156,9,"D7","2070 Grand Concourse",NA,10457,90,3,93,"19460",87156,1925,"2","D7",8e+06,2005-04-06,2031560009,"2013631","0000","27060","200","200","EAST  180 STREET",40.8530620046624,-73.9025137550343
"1542",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3157,1,"D7","2160 Anthony Avenue","TRUE",10457,39,3,42,"10010",47820,1927,"2","D7",4e+06,2005-10-31,2031570001,"2013703","0000","08920","2160","2160","ANTHONY AVENUE",40.8546306090808,-73.900910082372
"1543",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3157,20,"D1","2186 Grand Concourse",NA,10457,54,0,54,"13053",46495,1940,"2","D1",4145000,2005-09-29,2031570020,"2013706","0000","08920","2186","2186","ANTHONY AVENUE",40.8552946088621,-73.9006560518851
"1544",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3157,64,"D7","2165 Ryer Avenue","TRUE",10457,60,6,66,"13100",62920,1938,"2","D7",4850000,2005-03-15,2031570064,"2013717","0000","27090","239","229","EAST  181 STREET",40.8545616275397,-73.9004872494451
"1545",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2790,51,"C0","1697 Clay Avenue",NA,10457,3,0,3,"1758",2504,1901,"1","A5",220000,2005-05-13,2027900051,"2007326","0000","20020","1697","1697","CLAY AVENUE",40.844157657366,-73.9051832922055
"1546",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2798,16,"B3","1756 Monroe Avenue",NA,10457,2,0,2,"2375",2080,1910,"1","A1",275425,2005-11-22,2027980016,"2007464","0000","51620","1756","1756","MONROE AVENUE",40.8457285412073,-73.9062978887329
"1547",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2800,49,"A1","243 East 175th Street",NA,10457,1,0,1,"2300",1584,1910,"1","A1",360000,2005-09-30,2028000049,"2007526","0000","26910","243","243","EAST  175 STREET",40.8469166686232,-73.9058914001189
"1548",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2800,49,"A1","243 East 175 Street",NA,10457,1,0,1,"2300",1584,1910,"1","A1",155000,2005-01-18,2028000049,"2007526","0000","26910","243","243","EAST  175 STREET",40.8469166686232,-73.9058914001189
"1549",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2811,29,"A5","210 East 179 Street",NA,10457,1,0,1,"1382",1606,1899,"1","A5",16000,2005-03-07,2028110029,"2007739","0000","27030","210","210","EAST  179 STREET",40.8507879680926,-73.9040930665048
"1550",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2812,30,"A5","1991 Anthony Avenue",NA,10457,1,0,1,"1293",1490,1910,"1","A5",150000,2005-11-03,2028120030,"2007754","0000","08920","1991","1991","ANTHONY AVENUE",40.8510314067847,-73.9030878447337
"1551",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2814,52,"A1","1962 Anthony Avenue",NA,10457,1,0,1,"4759",2313,1901,"1","A1",325000,2005-02-16,2028140052,"2007771","0000","08920","1962","1962","ANTHONY AVENUE",40.8504407076727,-73.9023910854547
"1552",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2791,24,"C0","1649 Topping Avenue",NA,10457,3,0,3,"1900",2940,1899,"1","B9",450000,2005-08-24,2027910024,"2007341","0000","69220","1649","1649","TOPPING AVENUE",40.8430194319623,-73.9061968926626
"1553",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2792,8,"B1","1656 Weeks Avenue",NA,10457,2,0,2,"1900",2440,1940,"1","B1",375000,2005-04-22,2027920008,"2007358","0000","73820","1656","1656","WEEKS AVENUE",40.8432454819074,-73.9074145659928
"1554",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2794,39,"B1","1688 Morris Avenue",NA,10457,2,0,2,"2068",4095,1920,"1","B1",435000,2005-09-23,2027940039,"2007395","0000","52120","1688","1688","MORRIS AVENUE",40.8441416296884,-73.9091409390522
"1555",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2796,7,"B1","1738 Eastburn Avenue",NA,10457,2,0,2,"2375",2640,1920,"1","B1",410000,2005-04-20,2027960007,"2000000","0000","26880","219","203","EAST  174 STREET",40.8453210685846,-73.9081490009814
"1556",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2800,47,"B2","249 East 175 Street",NA,10457,2,0,2,"1874",2368,1899,"1","B2",355100,2005-02-23,2028000047,"2007524",NA,"26910","249","249","EAST  175 STREET",40.8468945663675,-73.9057143248997
"1557",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2802,22,"A1","232 Mt Hope Place",NA,10457,1,0,1,"1951",2150,1901,"1","S2",25000,2005-08-18,2028020022,"2007559","0000","52720","232","232","MT HOPE PLACE",40.8479424351892,-73.9049718722145
"1558",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","2",2802,37,"D1","1853 Anthony Avenue",NA,10457,27,0,27,"4904",35310,2008,"1","B2",370000,2005-11-10,2028020037,"2007566","0000","08920","1853","1853","ANTHONY AVENUE",40.8476808261273,-73.9039312812045
"1559",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2802,51,"B2","249 E. 176 Street",NA,10457,2,0,2,"3325",3010,1899,"1","B2",434000,2005-08-31,2028020051,"2007570","0000","26940","249","249","EAST  176 STREET",40.8476294436442,-73.9048566566935
"1560",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2802,62,"B3","245 East 176 Street",NA,10457,2,0,2,"1900",3062,1899,"1","B3",400939,2005-06-24,2028020062,"2007572","0000","26940","245","245","EAST  176 STREET",40.8476487935827,-73.9050228941378
"1561",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2819,24,"B1","1561 Selwyn Avenue",NA,10457,2,0,2,"2970",3166,1920,"1","B1",320000,2005-01-13,2028190024,"2007815","0000","63920","1561","1561","SELWYN AVENUE",40.8422353343014,-73.9107771451777
"1562",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2819,25,"B1","1565 Selwyn Avenue",NA,10457,2,0,2,"2970",3166,1920,"1","B1",405000,2005-05-20,2028190025,"2007816","0000","63920","1565","1565","SELWYN AVENUE",40.8423259040197,-73.9107697953649
"1563",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2820,24,"C0","1550 Selwyn Avenue",NA,10457,3,0,3,"2369",4192,1920,"1","B1",415000,2005-07-21,2028200024,"2007825","0000","63920","1550","1550","SELWYN AVENUE",40.8419933879533,-73.9102461893873
"1564",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2820,42,"B2","1549 Morris Avenue",NA,10457,2,0,2,"1875",2280,1901,"1","B2",416101,2005-06-28,2028200042,"2007829","0000","52120","1549","1549","MORRIS AVENUE",40.8426024224912,-73.9098731066486
"1565",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2820,48,"B2","1533 Morris Avenue",NA,10457,2,0,2,"1925",1728,1899,"1","B2",360400,2005-08-15,2028200048,"2007835","0000","52120","1533","1533","MORRIS AVENUE",40.8421825050187,-73.9099025888487
"1566",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2890,96,"B1","1754 Anthony Avenue",NA,10457,2,0,2,"1829",3093,2002,"1","B1",450000,2005-05-16,2028900096,"2115644","0000","08920","1754","1754","ANTHONY AVENUE",40.8454107025799,-73.903630955337
"1567",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2891,73,"B2","1823 Anthony Avenue",NA,10457,2,0,2,"2250",2548,1901,"1","B2",399000,2005-12-23,2028910073,"2009365","0000","08920","1823","1823","ANTHONY AVENUE",40.8468520248592,-73.9040517539022
"1568",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2791,22,"C0","1653 Topping Avenue",NA,10457,3,0,3,"1900",2940,1899,"1","C0",415000,2005-10-21,2027910022,"2007339","0000","69220","1653","1653","TOPPING AVENUE",40.8431292113778,-73.906185895224
"1569",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2799,11,"C0","1750 Topping Avenue",NA,10457,3,0,3,"2375",4984,1911,"1","C0",484100,2005-08-22,2027990011,"2007486","0000","69220","1750","1750","TOPPING AVENUE",40.8454176787215,-73.9054272711881
"1570",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2800,42,"C0","1825 Topping Avenue",NA,10457,3,0,3,"1767",2794,1899,"1","C0",395000,2005-03-07,2028000042,"2007520","0000","69220","1825","1825","TOPPING AVENUE",40.8472953669613,-73.9058041177922
"1571",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2800,44,"C0","1821 Topping Avenue",NA,10457,3,0,3,"1926",3008,1899,"1","C0",212500,2005-09-26,2028000044,"2007522","0000","69220","1821","1821","TOPPING AVENUE",40.8471910859217,-73.9058259520674
"1572",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2800,63,"C0","234 East 176th Street",NA,10457,3,0,3,"1608",3300,1899,"1","C0",408000,2005-10-21,2028000063,"2007534","0000","26940","234","234","EAST  176 STREET",40.8472647312259,-73.905261995436
"1573",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2800,78,"C0","267 East 175th Street",NA,10457,3,0,3,"2375",3300,1899,"1","C0",445000,2005-07-29,2028000078,"2007540","0000","26910","267","267","EAST  175 STREET",40.8468832114452,-73.9052553099681
"1574",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2802,10,"C0","204 Mount Hope Place",NA,10457,3,0,3,"1381",2795,1940,"1","C0",350000,2005-04-14,2028020010,"2007552","0000","52720","204","204","MT HOPE PLACE",40.8481709539738,-73.9058354082649
"1575",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2891,11,"C0","1758 Clay Avenue",NA,10457,3,0,3,"2310",3792,1920,"1","C0",463500,2005-12-30,2028910011,"2009353","0000","20020","1758","1758","CLAY AVENUE",40.8454169343648,-73.9045236877758
"1576",2,"MOUNT HOPE/MOUNT EDEN","05  TAX CLASS 1 VACANT LAND","1",2798,17,"C0","1758 Monroe Avenue",NA,10457,3,0,3,"2375",5562,2006,"1","V0",219000,2005-10-19,2027980017,"2117771",NA,"51620","1758","1758","MONROE AVENUE",40.8457944111809,-73.9062941815887
"1577",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2784,50,"C1","1487 Teller Avenue",NA,10457,36,0,36,"6274",27900,1926,"2","C1",2875000,2005-09-20,2027840050,"2007260","0000","67820","1487","1487","TELLER AVENUE",40.8395250418674,-73.90915808622
"1578",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2790,18,"C7","346 East 173 Street",NA,10457,20,3,23,"7555",19000,1911,"2","C7",1500000,2005-02-01,2027900018,"2007315","0000","20020","1663","1663","CLAY AVENUE",40.8432189948144,-73.9052171580674
"1579",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2790,59,"C1","343 East 173 Street",NA,10457,21,0,21,"3887",13000,1915,"2","C1",1225000,2005-07-12,2027900059,"2007332","0000","26850","343","343","EAST  173 STREET",40.8436582278606,-73.9053141167811
"1580",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2792,14,"C1","1665 Monroe Avenue",NA,10457,48,0,48,"9025",28000,1926,"2","C1",608613,2005-05-13,2027920014,"2007359","0000","26850","280","280","EAST  173 STREET",40.8434428071414,-73.9070492540757
"1581",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2795,42,"C1","1745 Eastburn Avenue",NA,10457,38,0,38,"9453",32065,1928,"2","C1",1925000,2005-03-30,2027950042,"2000000","0000","26880","191","175","EAST  174 STREET",40.8454505001359,-73.9086909731973
"1582",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2A",2798,11,"C2","1748 Monroe Avenue",NA,10457,6,0,6,"2850",5100,1925,"2","C2",275000,2005-12-01,2027980011,"2007461","0000","51620","1748","1748","MONROE AVENUE",40.8454321336537,-73.9063236066272
"1583",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2798,48,"C1","1757 Topping Avenue",NA,10457,14,0,14,"4750",14000,1911,"2","C1",810000,2005-07-22,2027980048,"2007480","0000","69220","1757","1757","TOPPING AVENUE",40.8456075006679,-73.9059619248515
"1584",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2A",2799,14,"C2","1756 Topping Avenue",NA,10457,6,0,6,"2256",5399,1907,"2","C2",3e+05,2005-04-28,2027990014,"2007489","0000","69220","1756","1756","TOPPING AVENUE",40.8456235167527,-73.9054089068016
"1585",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2810,1,"C7","1930 Grand Concourse",NA,10457,62,4,66,"14000",56000,1922,"2","C7",764767,2005-05-13,2028100001,"2007721","0000","29920","207","201","ECHO PLACE",40.849981701864,-73.9049111254494
"1586",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2810,45,"C1","231 Echo Place",NA,10457,44,0,44,"10633",35790,1927,"2","C1",579049,2005-05-10,2028100045,"2007730","0000","29920","231","231","ECHO PLACE",40.8498631625174,-73.9042859726553
"1587",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2811,7,"C1","227 East 178 Street",NA,10457,48,0,48,"8727",37800,1921,"2","C1",806190,2005-04-05,2028110007,"2007734","0000","27000","227","227","EAST  178 STREET",40.8504858402218,-73.9038404791984
"1588",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2811,7,"C1","227 East 178 Street",NA,10457,48,0,48,"8727",37800,1921,"2","C1",806190,2005-04-05,2028110007,"2007734","0000","27000","227","227","EAST  178 STREET",40.8504858402218,-73.9038404791984
"1589",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2811,11,"C1","219 East 178 Street",NA,10457,32,0,32,"7431",25500,1921,"2","C1",1650000,2005-09-27,2028110011,"2007735","0000","27000","219","219","EAST  178 STREET",40.8505409719391,-73.9041259541884
"1590",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2814,1,"C7","307-315 East Tremont Ave",NA,10457,60,5,65,"12500",61000,1925,"2","C7",5600000,2005-09-01,2028140001,"2007762",NA,"08920","1902","1900","ANTHONY AVENUE",40.8488738882541,-73.9028741165738
"1591",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2823,45,"C1","1692 Grand Concourse",NA,10457,26,0,26,"5992",18920,1924,"2","C1",1600000,2005-03-08,2028230045,"2007861","0000","36420","1692","1692","GRAND CONCOURSE",40.8443983244895,-73.9109838724263
"1592",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2824,38,"C1","1694-698 Selwyn Avenue",NA,10457,61,0,61,"14250",51210,1925,"2","C1",4350000,2005-02-09,2028240038,"2007871","0000","63920","1698","1694","SELWYN AVENUE",40.844350935488,-73.9100442231119
"1593",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2784,10,"D1","306 East 171st Street",NA,10457,80,0,80,"18125",72000,1928,"2","D1",5660000,2005-01-05,2027840010,"2007237","0000","26790","306","306","EAST  171 STREET",40.8383671810121,-73.9096764627647
"1594",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2794,19,"D1","217 Mt Eden Parkway",NA,10457,50,0,50,"9500",39000,1955,"2","D1",3140000,2005-08-04,2027940019,"2007391","0000","29520","217","217","MT EDEN PARKWAY",40.8432493950872,-73.9088819338566
"1595",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2796,50,"D1","225 Cross Bx Svc Rd N",NA,10457,38,0,38,"6270",25800,1961,"2","D1",611939,2005-05-13,2027960050,"2007433","0000","22240","225","225","CROSS BRONX EXPRESSWAY",40.8453482301568,-73.9077911444094
"1596",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2799,35,"D1","1775 Clay Avenue",NA,10457,49,0,49,"9500",39930,1941,"2","D1",964070,2005-05-13,2027990035,"2007503","0000","20020","1775","1775","CLAY AVENUE",40.8461776203453,-73.9050105371575
"1597",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2800,36,"D1","1824 Monroe Avenue",NA,10457,32,0,32,"6570",20196,1964,"2","D1",1845000,2005-06-29,2028000036,"2007518","0000","26940","200","200","EAST  176 STREET",40.8473669856091,-73.9061184729848
"1598",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2801,18,"D1","1855 Monroe Avenue",NA,10457,36,0,36,"8125",37000,1936,"2","D1",473883,2005-05-13,2028010018,"2007545","0000","26940","165","165","EAST  176 STREET",40.8478585694436,-73.9064647683489
"1599",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2819,5,"D1","1510-20 Sheridan Avenue",NA,10457,70,0,70,"21417",85218,1928,"2","D1",5150000,2005-08-05,2028190005,"2007808","0000","64620","1520","1510","SHERIDAN AVENUE",40.841036012014,-73.9109269317782
"1600",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2823,46,"D3","1700 Grand Concourse",NA,10457,158,0,158,"24350",154656,1963,"2","D3",12500000,2005-02-01,2028230046,"2007862","0000","36420","1700","1700","GRAND CONCOURSE",40.8445573022967,-73.910705359289
"1601",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2832,40,"D7","1466 Grand Concourse",NA,10457,58,1,59,"12083",52680,1920,"2","D7",4375000,2005-01-31,2028320040,"2007993","0000","26820","200","200","EAST  172 STREET",40.8405567461514,-73.9123081495729
"1602",2,"MOUNT HOPE/MOUNT EDEN","14  RENTALS - 4-10 UNIT","2A",2814,77,"S9","292 East Burnside",NA,10457,2,2,4,"1850",2200,1910,"2","S9",325000,2005-09-02,2028140077,"2007783","0000","29120","292","292","EAST BURNSIDE AVENUE",40.8506898585394,-73.9016641803033
"1603",2,"MOUNT HOPE/MOUNT EDEN","29  COMMERCIAL GARAGES","1",2797,33,"C0","Monroe Avenue",NA,10457,3,0,3,"2375",4400,2007,"4","G7",215000,2005-07-12,2027970033,"2116331",NA,"51620","1787","1787","MONROE AVENUE",40.8465084355089,-73.9067883481535
"1604",2,"MOUNT HOPE/MOUNT EDEN","29  COMMERCIAL GARAGES","2",2814,69,"D7","270 East Burnside Avenue",NA,10457,114,1,115,"22121",119250,2006,"4","G6",1225000,2005-10-03,2028140069,"2114883","0000","29120","270","270","EAST BURNSIDE AVENUE",40.8510196714248,-73.9021914305087
"1605",2,"MOUNT HOPE/MOUNT EDEN","29  COMMERCIAL GARAGES","1",2814,94,"C0","311 East 178 Street",NA,10457,3,0,3,"2468",4032,2006,"4","G2",270000,2005-10-14,2028140094,"2116229","0000","27000","311","311","EAST  178 STREET",40.8502017808333,-73.902228779158
"1606",2,"MOUNT HOPE/MOUNT EDEN","29  COMMERCIAL GARAGES","4",2889,93,"G9","1701 Webster Avenue",NA,10457,0,1,1,"4284",270,1931,"4","G9",1e+05,2005-08-30,2028890093,"2117917","0000","73720","1701","1701","WEBSTER AVENUE",40.8432506890406,-73.9037172115226
"1607",2,"BATHGATE","01  ONE FAMILY HOMES","1",3029,60,"A1","4327 Park Avenue",NA,10457,1,0,1,"2500",1496,1901,"1","A1",288990,2006-10-24,2030290060,"2011125","0000","56820","4327","4327","PARK AVENUE",40.8505715613667,-73.8981834778585
"1608",2,"BATHGATE","01  ONE FAMILY HOMES","1",3030,59,"A1","418 East 182 Street",NA,10457,1,0,1,"1165",1488,1899,"1","A1",205000,2006-03-14,2030300059,"2011142","0000","27120","418","418","EAST  182 STREET",40.8544477262734,-73.8958279053519
"1609",2,"BATHGATE","01  ONE FAMILY HOMES","1",3030,64,"A1","4457 Park Avenue",NA,10457,1,0,1,"2378",1668,1899,"1","A1",340000,2006-03-28,2030300064,"2011147","0000","56820","4457","4457","PARK AVENUE",40.8540802492793,-73.8961755025708
"1610",2,"BATHGATE","01  ONE FAMILY HOMES","1",3035,5,"A9","451 East 178th Street",NA,10457,1,0,1,"1287",1992,1899,"1","A9",120000,2006-05-11,2030350005,"2011254","0000","27000","451","451","EAST  178 STREET",40.8487214914472,-73.8980272709303
"1611",2,"BATHGATE","01  ONE FAMILY HOMES","1",3046,34,"A1","2085 Bathgate Avenue",NA,10457,1,0,1,"2060",1629,1899,"1","A1",315000,2006-03-30,2030460034,"2011483","0000","11420","2085","2085","BATHGATE AVENUE",40.8510162082839,-73.8951248096474
"1612",2,"BATHGATE","01  ONE FAMILY HOMES","1",3048,19,"A5","2186 Bathgate",NA,10457,1,0,1,"1768",1188,1901,"1","A5",395000,2006-12-04,2030480019,"2011521","0000","11420","2186","2186","BATHGATE AVENUE",40.8527243828649,-73.8931882327976
"1613",2,"BATHGATE","01  ONE FAMILY HOMES","1",3048,27,"A1","538 East 182 Street",NA,10457,1,0,1,"1209",1048,1901,"1","A1",365000,2006-09-29,2030480027,"2011525","0000","27120","538","538","EAST  182 STREET",40.8529079593605,-73.8928445371733
"1614",2,"BATHGATE","01  ONE FAMILY HOMES","1",3048,27,"A1","538 East 182 Street",NA,10457,1,0,1,"1209",1048,1901,"1","A1",215000,2006-06-06,2030480027,"2011525","0000","27120","538","538","EAST  182 STREET",40.8529079593605,-73.8928445371733
"1615",2,"BATHGATE","01  ONE FAMILY HOMES","1",3048,28,"A1","540 East 182 Street",NA,10457,1,0,1,"1209",1048,1901,"1","A1",365000,2006-12-07,2030480028,"2011526","0000","27120","540","540","EAST  182 STREET",40.8528859648154,-73.8928048104198
"1616",2,"BATHGATE","01  ONE FAMILY HOMES","1",3048,28,"A1","540 East 182 Street",NA,10457,1,0,1,"1209",1048,1901,"1","A1",332000,2006-08-17,2030480028,"2011526","0000","27120","540","540","EAST  182 STREET",40.8528859648154,-73.8928048104198
"1617",2,"BATHGATE","01  ONE FAMILY HOMES","1",3048,53,"S1","4411 Third Avenue",NA,10457,1,1,2,"2569",3750,1931,"1","S1",390000,2006-03-09,2030480053,"2011537","0000","68020","4411","4411","3 AVENUE",40.8517009368158,-73.8935441149216
